repository,owner_repo,tags,zip_sha256
https://github.com/MAXZL1/hackingtool-plugin,MAXZL1/hackingtool-plugin,plugin,51a6fa7309a99d7c102668063e1fb2693606624cefbe16d7dea31ca89484dd6c
https://github.com/MOHITGITAI/postgrest-mcp,MOHITGITAI/postgrest-mcp,mcp,283a983bea842c6429ccca0f3a0dd039723a6b18b72afda173c228813e106865
https://github.com/MRX-slayer/ai-resume-parser,MRX-slayer/ai-resume-parser,parser,03aec7e0a63fca7ad548fa22dedfe3ba15dafc7c2cb816a2349d74e002051c0c
https://github.com/Mann1988/awesome-claude-skills,Mann1988/awesome-claude-skills,skill,claude,91e5dbfaf45edf25fbc2168f92083e05dfa427afa7633e991392e33cc7427dad
https://github.com/ManuG11/plugin-health-monitor,ManuG11/plugin-health-monitor,plugin,d7204ce4fb0b6672a1ababda7b7bacb1d852f48af5a7cd1281df0b9b7c21018b
https://github.com/Marine-softdrink524/claude-skills,Marine-softdrink524/claude-skills,skill,claude,d33bfa875edf5221b23e11f070956e5b90692649bda7fb2b2e469478480a7f68
https://github.com/Marshanda14816/agent-skills,Marshanda14816/agent-skills,skill,0b8a6551e73fbe3c3180907c752cf6e3ad7dc47486ac571d0c1d66689bb2641f
https://github.com/Matteuzzz/correos-cl-postal-code-scraper,Matteuzzz/correos-cl-postal-code-scraper,parser,5a0ae10fe4a1c1ea8fa6c055d30a1504252ac92e29e767fda209100453549ba9
https://github.com/Mattm4568/solvebeam-wordpress-plugin-boilerplate,Mattm4568/solvebeam-wordpress-plugin-boilerplate,plugin,28a00f9c6d6c045b8376bcdcc6ecc87baf069b41d34084f6c85419b333971393
https://github.com/MauManto/jenkins-mcp-server,MauManto/jenkins-mcp-server,mcp,a33f40cab1ab7f971d3464af3e7595918107332b9e83342007571842b9e22826
https://github.com/Maxivisual883/awesome-skills,Maxivisual883/awesome-skills,skill,59fd547ad96b71214ba0947a38bf7adf5d5af09148a0aec862186a2db1308575
https://github.com/Mickebhscoder/openclaw-business,Mickebhscoder/openclaw-business,openclaw,db0858db1a46325ed4da6dcc94362a9226b97780ca0d40cba539c30d88605537
https://github.com/Mikacr1138/claude-bug-bounty,Mikacr1138/claude-bug-bounty,claude,e6bf6c483151a1ea39d23494909fa0b4698594ba4783947b03e93519276aa595
https://github.com/MikoChun/claude-code-gemini-manager-skill,MikoChun/claude-code-gemini-manager-skill,skill,claude,25ab50540f9bcb67065c617d6f37820679f728a4a61359cc1924a19793c7b322
https://github.com/Mirannonarbitrable290/agentic-kaggle-skill,Mirannonarbitrable290/agentic-kaggle-skill,skill,e2515237c1878a1fbd1daa5741fa6d83cbe9bc56d68127b0f3bb4b28738171c2
https://github.com/Mrgau3838/claude-solidity-security,Mrgau3838/claude-solidity-security,claude,8ede937a2c0b0c08d094ab6ef27b8f83159b7a22fad47bf7a4b246b48c29cb60
https://github.com/Mtjones2501/sixtyfour-skill,Mtjones2501/sixtyfour-skill,skill,02c8d36cf2ff6f54a9c6f170d1ff939d6e256677ab9e3404b79f930a2ba57c84
https://github.com/Mucho-G/pi-skills,Mucho-G/pi-skills,skill,e3f508b395939671aba1262e86a8fb0ddacd967ecb82d27999c88abeee054c20
https://github.com/Myracoagulable91/paid-ads-skills-spain,Myracoagulable91/paid-ads-skills-spain,skill,97230da6f0bb82dc4c5e43defe01d50ffd9b12103213a5f05f36356bbb4569d2
https://github.com/NaghamYehya/claude-recall,NaghamYehya/claude-recall,claude,811998484123d08082f91e774072ab7d1004174b7b9330eed4e00f358143f1c5
https://github.com/Nassimos19/Skill-Bridge,Nassimos19/Skill-Bridge,skill,92172868b21ca0e1f28725c6d8c62e10b0752356dad323eb9dcb7433f549335b
https://github.com/Naveenkm007/spaceship-mcp,Naveenkm007/spaceship-mcp,mcp,653dcf760b48a81e18dc68531008be73eddc1c4396c95f9607aac749539603b4
https://github.com/NikosDevMC/claude-svelte5-skill,NikosDevMC/claude-svelte5-skill,skill,claude,dc36c57b8330073c0ed7f65a7ee2b1c79adcd983488d68a9aa18d5eec39b2d00
https://github.com/Nobeliummolestation149/claude-code-doc,Nobeliummolestation149/claude-code-doc,claude,af0ad7d0d15bcd03780c9d39332422a9fe0f686b89a48aa9afecd6dcdd537b4d
https://github.com/Noninflammatory-tunny848/advertising-skills,Noninflammatory-tunny848/advertising-skills,skill,e13cf1fb57863211827ac13a32a1d5e48fff543bb481334ec3a2df30f66eb973
https://github.com/Nonsteroidal-steelman66/lark-mcp-cli,Nonsteroidal-steelman66/lark-mcp-cli,mcp,c0d89ea501b6597d0c75c3e2e2355cb800f5d4337a9dab9fd5a76f154ac68ab8
https://github.com/Norrysubtle368/tokrepo-search-skill,Norrysubtle368/tokrepo-search-skill,skill,567938fb0922e77270242d48da8a7cdbc9430eccbe93b27d98d77112efa1e9cd
https://github.com/Nossim/Cursor-history-MCP,Nossim/Cursor-history-MCP,mcp,ad04d21df39581c17521adff35a1e7daf19dcc93883c9dc844fcf0f13d63a76e
https://github.com/Nyquistratefomentation496/Enterprise-ai-scenario-map-skill,Nyquistratefomentation496/Enterprise-ai-scenario-map-skill,skill,359805f8529aefba70ba07491bebc94b85b0db9af37efb16f2565c860140a985
https://github.com/OTS02/facebook-followers-following-scraper-fast-cheap,OTS02/facebook-followers-following-scraper-fast-cheap,parser,f96a10779d63f63e6306648f2c13a79b6672c9b9f436463dbe02dfd4cdac011e
https://github.com/Oliyflemishspeaking560/threejs-game-skills,Oliyflemishspeaking560/threejs-game-skills,skill,4246547b0d9d701a24a85d455734543763b68babf0c69bcec924e2931b0323c8
https://github.com/Omkarjamadar/MCP-server-client-computer-use-ai-sdk,Omkarjamadar/MCP-server-client-computer-use-ai-sdk,mcp,82886f4b731c6669b7c9589c4da46793e780e2502ee5875e64af6a3be7199b72
https://github.com/Out-bloodspavin173/openalex-skill,Out-bloodspavin173/openalex-skill,skill,01e07f869c3734e4f12c69fa51f1cb7af7215604222947f5dac42b85e6db564e
https://github.com/Overhand-cool515/loader-openclaw-skills,Overhand-cool515/loader-openclaw-skills,skill,openclaw,0fb9f7342ed7f04fe972cab42e2d43bed20975263e2e05b2c2977da35acbc2e8
https://github.com/P4L4C10S/app-store-review-skill,P4L4C10S/app-store-review-skill,skill,c211ef18bc7c26d28a8a427bc56b604fec54eab72417abf349b976bba0e5f563
https://github.com/Paja73/claude-auto-api,Paja73/claude-auto-api,claude,618066caa32c95bc249ee337011490669016afdaf76215e5d7b99814dd146a5c
https://github.com/Pammyhangdog747/claude-cracks-the-whip,Pammyhangdog747/claude-cracks-the-whip,claude,3af237e0e056eae782234987eb2b03665437bd4bae843c232f84dd113bfd4a1f
https://github.com/Pand8266/aseprite-mcp-pro,Pand8266/aseprite-mcp-pro,mcp,895307f9f6531000a16f422ab40875a8f0a909d9ce280cb9dda97acc4d97213a
https://github.com/Paranthropusdwarfchestnut642/claudesona,Paranthropusdwarfchestnut642/claudesona,claude,af924706b0da9e65d01e423a8885626bb1cd54d4cc2913cd66e3e52ea621dcf8
https://github.com/Pascalslawoffluidpressuresjalousie29/prompt-to-skill,Pascalslawoffluidpressuresjalousie29/prompt-to-skill,skill,6d0b75a79957e4d3e1b4b680b176153fb1a3bc736662d802a6fba4ca070ae3bf
https://github.com/PedroCouto839/nano-banana-pro-prompts-recommend-skill,PedroCouto839/nano-banana-pro-prompts-recommend-skill,skill,26c73e12e08a7cb7ea000c2b1c49d6af00a4004fa3b65568da114d29c29259e0
https://github.com/PedrokaX/webscraper-to-identify-which-girls-and-how-many-of-them-my-boyfriend-follows-on-GitHub,PedrokaX/webscraper-to-identify-which-girls-and-how-many-of-them-my-boyfriend-follows-on-GitHub,parser,7d70e6d7d4fa8d888bd46680aa604dd9f56285dc78c429ac8ab8e4d88266651f
https://github.com/PentagonRBX/n8n-skills,PentagonRBX/n8n-skills,skill,e69d4a7747712a1757f101fd8a16673c64e20ea0906618396fef93c21fa217c8
https://github.com/PhongKiemThu/deep-reading-analyst-skill,PhongKiemThu/deep-reading-analyst-skill,skill,8bdde3d15f4566a8ece083af1c50a276a074de7bf87cda2c1f0e59a93284237a
https://github.com/Pr-E/openclaw-master-skills,Pr-E/openclaw-master-skills,skill,openclaw,f806881784bbf2fcd4a1d432e13c1d484cfcc173743075ea9a3074904b6e6bac
https://github.com/Prajwalgrathish/TotalOSINT,Prajwalgrathish/TotalOSINT,parser,e9847617a027f3b2417fde8e49ba652ff97c4a06b15105dcb6c0641cdbf6d4f1
https://github.com/Prestonbalconied467/CoSINT,Prestonbalconied467/CoSINT,parser,8e01a535d1979d66c876088932048b2a7359d4d57ebe3380869050b3efb5d25d
https://github.com/Quick-irritablebowelsyndrome2047/ats-optimized-resume-agent-skill,Quick-irritablebowelsyndrome2047/ats-optimized-resume-agent-skill,skill,b2241193911fe120d559aca8c9bcb0605e72bf1657cd69e7d3788035351f6640
https://github.com/RIOSMAgr/openclaw-eval,RIOSMAgr/openclaw-eval,openclaw,30a9132913609da9cf59ad53fe2f594ec7e5121956b69f53e83226ca28c2899f
https://github.com/Rambo-535/obsidian-plugins,Rambo-535/obsidian-plugins,plugin,858271043de14d2dab0b4e7d6a2f052447c17d0e537b703571cac7eaaf68c5a7
https://github.com/Ramosagustinaolivia23/mcp-upgrade,Ramosagustinaolivia23/mcp-upgrade,mcp,0c0b665158055a1255f2011cbf8010b884ac73fda801dc7e8d92eb8361e60f01
https://github.com/Reddinton95/custom-plugin-backend,Reddinton95/custom-plugin-backend,plugin,c2319569b423c7dd810910aadee36a3e798d0281e76cba0d4d1f474faabda2ae
https://github.com/Ricarddefensive803/caveman-skill,Ricarddefensive803/caveman-skill,skill,5df418c078e17f263e7e90c1064782aa5ae67c926776dd20b78d68d00957cbe9
https://github.com/Rippledirham767/LongParser,Rippledirham767/LongParser,parser,ccf8dd0ff9dea6e7d4f1ef15fbb2c73d00528f5bbdb4b23504d8b8fa5c6c0ff7
https://github.com/Rolex8637/openclaw-orchestrator,Rolex8637/openclaw-orchestrator,openclaw,6cc05b526583b3afa6e9119dc4db11c40ccb56cb4283f48b4ec2de750c463ea2
https://github.com/S13LEDION/idea-reality-mcp,S13LEDION/idea-reality-mcp,mcp,8dcb5182e5676f16be3b5397a647fe585f4fa0d205d81a4d117447903a9c4d54
https://github.com/SWIT2025/context-bridge-mcp,SWIT2025/context-bridge-mcp,mcp,0d999fdf34ca2adefe470a97cbba7c134ea01499b2942a946b60cb7142ebecbd
https://github.com/SaberMaple1/renfe_mcp_server,SaberMaple1/renfe_mcp_server,mcp,40bee3e7c1129d34b6bf2bed83290f1c27828380ecb9f8c5f4bdb8720cf2e2c1
https://github.com/SageV1/makepad-skills,SageV1/makepad-skills,skill,a95b397134e2e7f088efc1d3087ffdddcbb7ad0be4ff49ff2fb34d36e3b7eea0
https://github.com/SanjithBolloju18/qiushi-skill,SanjithBolloju18/qiushi-skill,skill,bea35996dfb15765f7fea776109454dc0fc0e2117c1aedc6990b8a67cde48f41
https://github.com/Sanskar015/claude-skills-supercharged,Sanskar015/claude-skills-supercharged,skill,claude,bd2a6bff153d95ab3d94d7db4525c49c31f5c6f32ddbf8e7c466732b0a6eb071
https://github.com/ScarXparth/claude-doctor-skill,ScarXparth/claude-doctor-skill,skill,claude,b02879f6f7962e3f58ab07f3d283bf6cfe1b13b456ed8f342a22cffe7c8f1d52
https://github.com/Secondvisitation783/claude-voice-system,Secondvisitation783/claude-voice-system,claude,da8b1d6db24bda042dd11302c9bf9936e9d1326602786ca4511fdc5b1df91819
https://github.com/Shada01245/the-unofficial-swift-programming-language-skill,Shada01245/the-unofficial-swift-programming-language-skill,skill,74a7c2264bb4f163d57c9218727fb011a1fcb30471f3bf890dcee8b5397a7a93
https://github.com/ShaironYT59/yargi-mcp,ShaironYT59/yargi-mcp,mcp,56a886c50dc1df03dbc7a31d32d3c39439ee5bf4696e3eabfddfb2d51dc326f7
https://github.com/ShootaOT/db-mcp,ShootaOT/db-mcp,mcp,c2fb4d518a1440317f16711bd8ce843b611e6e0e3c8a20870d0187b00549e219
https://github.com/Simplex-june29108/saas-api-skills,Simplex-june29108/saas-api-skills,skill,00e8e3f54fd8acfb9972e13057eb7e9fb8c28d3bd18f35ca8ab7ad944410811b
https://github.com/Simplex-publicspeaking797/claude-code-2.1.88,Simplex-publicspeaking797/claude-code-2.1.88,claude,8a7fa8bdb99eb8ea5673615c4d37dd9a08674bf1821e343023ac87e7979b4951
https://github.com/Skyscraperfoxhound619/markdown-ui-dsl,Skyscraperfoxhound619/markdown-ui-dsl,parser,2729e457255a463ca9b5a942928bc122e831c3d23669ca8b0424d158f1348d48
https://github.com/Sleeknessbounder869/miniClaudeCode,Sleeknessbounder869/miniClaudeCode,claude,284b36d3cd69632f611cd2cd9c450310d5386317fd5fb47c6b6f7c365cc34f76
https://github.com/Smallfortunewait713/skills,Smallfortunewait713/skills,skill,460342440ad9b875f5e2b82a5199cb61c5ec260977764c43cb479e6330b4ab51
https://github.com/Smart-barley681/skills,Smart-barley681/skills,skill,633161e8bb1db3da544f19559bf5fbc1674e95c4214272e643e84149a8ef929e
https://github.com/Spongernondriver422/claudeshot,Spongernondriver422/claudeshot,claude,27547bfea74730dbe084b324221d62188dfeba1f93445df7dba30a5ef77b4f77
https://github.com/Springchickenbacklighting885/openclaw-project-webos,Springchickenbacklighting885/openclaw-project-webos,openclaw,55048a8921756c80181e8c3759daaa84f3d9faab9f2e60bc294794d7b5b29d75
https://github.com/StanLeyJ03/mcp-for-security,StanLeyJ03/mcp-for-security,mcp,62744baa8077bb8be237647fd78e3bea2ca0932bf4be3d5618600f97118095f8
https://github.com/Suraj1245/yokai-mcp-template,Suraj1245/yokai-mcp-template,mcp,d0054dcbeb298fc9e475f0ddd749fed401d41142018f255698b433dbe58f3285
https://github.com/Surgicalprocesspavement699/CCMA-Claude-Code-Multi-Agent-Framework,Surgicalprocesspavement699/CCMA-Claude-Code-Multi-Agent-Framework,claude,8fe8213be06001b27c73ee4fe52e680741b9e15a1509dfa18695177ec811eac8
https://github.com/Syed7625/openclaw-opsdeck-core,Syed7625/openclaw-opsdeck-core,openclaw,a124a44b956165475795b53154d14610e82880ba938f9e09db6f35834358de85
https://github.com/Syniox5334/apple-dev-skills,Syniox5334/apple-dev-skills,skill,18d2bd703cb2855d830c3aa0a376293c5f9ab5ed22508fc9e3cd4bc3062c6ff4
https://github.com/SynokiKT/claude-crew,SynokiKT/claude-crew,claude,d86ac76472b059bf7dbd149ee89e9cdee9c6dcb5f128c15b3a9db6a72e87e49e
https://github.com/Talhaer/cloud-skills-roadmap,Talhaer/cloud-skills-roadmap,skill,75db16527b2b7443c2ff2d42c1c5bed9d74231cc9dcb68a2e749353dcb08fbba
https://github.com/TedPython78844909i99/video-scraping-apis,TedPython78844909i99/video-scraping-apis,parser,507553046422acd58596a363c6c1adc1ad806f80da5655cd6236af7598fc9049
https://github.com/Tegare/sql-parser-demo,Tegare/sql-parser-demo,parser,02165798c444d99e4255040ca1e7f9bd297b0f164e4e78375ecc21d00ed75db0
https://github.com/Truta09/Savills-Auction-Data-Scraper,Truta09/Savills-Auction-Data-Scraper,parser,0069979a7504d5d8fcb67aa4eab1f7ac7e9ff615753df01914f87e53062a4030
https://github.com/Uj005/autoscout24-germany-deutschland-scraper,Uj005/autoscout24-germany-deutschland-scraper,parser,0f054d7c6e4efccb491f085dfc3ed49f38d45f1b8f42bcd0f3980b820e6f1a34
https://github.com/UlaLee/skills-npm,UlaLee/skills-npm,skill,91030e138163b37f9f333689c8d8d25bb45a77385e913c3dbc330aa8522b6a19
https://github.com/UmarMoin22/claude-code-startup-skills,UmarMoin22/claude-code-startup-skills,skill,claude,db07fdf432f04a95659c4106ae22a73efbf9a632878b74f9257fb8821c27975f
https://github.com/Unfathomable-siren38/mcp-terminal-server,Unfathomable-siren38/mcp-terminal-server,mcp,c17ddfa78ef70f3cda5e1595ac93dccc2c48fda08d51878b7baa43fee22a61b6
https://github.com/Username2002230/Hytale-Example-Plugin,Username2002230/Hytale-Example-Plugin,plugin,cbd491f8ff568d08bad269773d86b125654f338147438395260dc0d4f5b2e1b9
https://github.com/VALL-dikss/skills,VALL-dikss/skills,skill,a838654e23ae95f78a67d495779b1c1e7e421d932b85127658dae4d4c03d3fc3
https://github.com/VaibhavDhopte/claudecode-telegram,VaibhavDhopte/claudecode-telegram,claude,31e311d881ecaef0c90c6112f86317b24a77e4058345e913e02913c39b3161e2
https://github.com/Vertiiii/blender-mcp,Vertiiii/blender-mcp,mcp,b4c2346f58bb970bf94529dca9f54004911a1ce1c60b920bf2972071af2af130
https://github.com/Vleickzs/claude-conf,Vleickzs/claude-conf,claude,ee74310c9efa56da2c977f96fcb34fb01016b029f46d62078f8f3826eeb9da3c
https://github.com/Wackodacko/agent-skills-mcp,Wackodacko/agent-skills-mcp,skill,mcp,c6e8859bbe2e21e47440fbef25d1c3204f18af7a9a6a13a0d9117855b6024940
https://github.com/Waterinsoluble-orderplatyctenea746/book2skills,Waterinsoluble-orderplatyctenea746/book2skills,skill,ce54842b25ed8f13ec3ffe0721de86de5256b8aa7dd6ee78ed8cfe2f9ee9570c
https://github.com/XAKLESK/cre-agent-skills,XAKLESK/cre-agent-skills,skill,7748dad53783d305ee2a8efd68fd39bbd478174c8140664d73019f21f029152f
https://github.com/Xhtira20/scraped,Xhtira20/scraped,parser,7948c8251fa42bab42cfbc24e13f4ad753290c0f54aa1ef4a1964cd89a8ee908
https://github.com/XianLeeX/claude-api,XianLeeX/claude-api,claude,287411e7887f93fcf03bb1b1aeaf2d25b7255f8f91de949c4106c47312d22b7e
https://github.com/XrecentX/vllm-skills,XrecentX/vllm-skills,skill,dc52fcba8f546c696e5d6aef86277a4daa2df4360afb8246eab2f076ad779d85
https://github.com/Yawnspe/custom-plugin-devops,Yawnspe/custom-plugin-devops,plugin,d69c5129f8d3ffcaf736e6609b2d8aa000c7699651bd8e35c88331f825828bd2
https://github.com/Yugpat1835/awesome-copilot-cowork-skills,Yugpat1835/awesome-copilot-cowork-skills,skill,ca2180f09b302ad7fb704635f1fba17fe6cd386eb8b4f6023d0461e5051cddcf
https://github.com/Zarky05/my-claude-devteam,Zarky05/my-claude-devteam,claude,5baf8eb22b6a81f04000a4bf0ceb6e88d3d7a089976980cd17bf61a066878f13
https://github.com/ZayZay1nonly/webdev-skills,ZayZay1nonly/webdev-skills,skill,369f5ec568c53846fd9503b7be45cc2f6fb12ef3edae836f757e7606ab857cf4
https://github.com/Zilts345890/Golang-html-parsing,Zilts345890/Golang-html-parsing,parser,03aec7e0a63fca7ad548fa22dedfe3ba15dafc7c2cb816a2349d74e002051c0c
https://github.com/Zorineinsupportable217/buyer-eval-skill,Zorineinsupportable217/buyer-eval-skill,skill,18e0a56f6fad55e6c496a1efdfcf70bc55b193cd1471224946ba99466722dad4
https://github.com/a258huit58/claude-memory,a258huit58/claude-memory,claude,3891d704a47b34221779f6c719d0b719a05cc820373b6fb19ba120dd8c0a9090
https://github.com/abraham321/divessi-padi-divesite-catalog-scraper,abraham321/divessi-padi-divesite-catalog-scraper,parser,3e76e0e55fb55859d37de17d7ce2a71da360ba84c46a7ffe279347ac2a33995a
https://github.com/adam0360/Web-Scraper-for-E-commerce,adam0360/Web-Scraper-for-E-commerce,parser,467f4d2bf59651c674a7e352dd3e63319fd6ae904a140caa1a0ba2cbd01fab33
https://github.com/adlaiponderous700/claude-skill-cinematic-prompt,adlaiponderous700/claude-skill-cinematic-prompt,skill,claude,fe6a907c85c6e468ef7e0bcb62dd5ae9a84a1c5a45b72bcfdb48f131b9526d19
https://github.com/aesthetic-legalism5470/korean-dart-mcp,aesthetic-legalism5470/korean-dart-mcp,mcp,47137f0c5641a2f96e7cf91a837f3df8a17345792399706873a2828d14dff8a9
https://github.com/agustedire542/unityxclaude,agustedire542/unityxclaude,claude,aeba62ef75416de67f637730d4ab4b5978e06d2a4c25445e4ed5c5c1b5aea76b
https://github.com/ahmedmelsayed74/opennews-mcp,ahmedmelsayed74/opennews-mcp,mcp,b33cdfaadee81640ed9970e766057f71315d98de7d15605f2b3b8c7c6702540e
https://github.com/ahmedxx99/claude-code-elixir,ahmedxx99/claude-code-elixir,claude,7743b5e31d2d723b5ce3d728368bff56fbee0088869782a3ae4840cb868ceef7
https://github.com/ajaysharmaas/mcp-datadog,ajaysharmaas/mcp-datadog,mcp,5095e1cca44890b15100e5dc8181f31d647ad7207b912b82e6fa67f22ef407c9
https://github.com/aleprieto790-alt/gtm-mcp,aleprieto790-alt/gtm-mcp,mcp,ddd140ec7e74f8758526771f41bc948bf54ffb3c932336c89200addd116da048
https://github.com/alfonsosagacious5877/awesome-claude-design,alfonsosagacious5877/awesome-claude-design,claude,4f101e8bcfd3a11d585ad353d7cf87b828b912eb5e81b46b861c08020044eeff
https://github.com/ali-musafir/openclaw-office,ali-musafir/openclaw-office,openclaw,5d62dc11bfb1489649bece8cce48aa6d4dabd278d6be4c2748d784904ee934e2
https://github.com/alimeramiovens/claude-software-factory,alimeramiovens/claude-software-factory,claude,8b1c727802a8704bd81624f0370985b184064d547e4d9677a54579338530e184
https://github.com/alsss9/mcp-yandex-tracker,alsss9/mcp-yandex-tracker,mcp,6c3527ec0926af3a54aeab24b19a67f0733fe1b1d3efd3a15aa78d9ae8653186
https://github.com/alyamani18/mcp-agent-bridge,alyamani18/mcp-agent-bridge,mcp,64c8ed17089ecc967cb25c4f9df26e87a84f8b9ecaedd48a45edf33bbc655c72
https://github.com/amanahmed2222/skills,amanahmed2222/skills,skill,06cd34cacbcc7046b7e0bac0cdfb6d94e79049cb974218dca247b28e619c59ac
https://github.com/amineeng/scraping-browser,amineeng/scraping-browser,parser,64c23cadc42654ee5a049d027e7ac6b94e7273bed96dec47223d9ad27d7924cb
https://github.com/amohavarshansankar/google-fonts-skill,amohavarshansankar/google-fonts-skill,skill,4ad2e2899dbef09dc152c3f86a622952e4e99455468e08676cfcfd6d74168092
https://github.com/amosshadowy76/ai-product-skills,amosshadowy76/ai-product-skills,skill,58b98acb7dc26d8130c20b38ad040e5e7042eac38f12205248595697143c4297
https://github.com/andredon/skills-for-ai-agents-by-CoinMarketCap,andredon/skills-for-ai-agents-by-CoinMarketCap,skill,66b42a49d9868129e3ecf02364eb525792729bf971f35f58f554eb8ffb2aa161
https://github.com/andresimitative368/obsidian-markdown-lint-mcp-server,andresimitative368/obsidian-markdown-lint-mcp-server,mcp,d5ae845b3b7cf193edd7723348a6d3deb909a3cc11dd837eb0cb78fef8cdbec4
https://github.com/angeliuu/awesome-distillhub-persona-skills,angeliuu/awesome-distillhub-persona-skills,skill,f281e44fcf5f6dd40bae11430a4575e7fa5a0d069722b92e3082cf3d7729da61
https://github.com/annonymouskali10/RedBookSkills,annonymouskali10/RedBookSkills,skill,98cc40560be26a8454367a383cb5c0a048672bd4011439e8dd87f39396bc1b31
https://github.com/arabicapp/everything-claude-code,arabicapp/everything-claude-code,claude,a010058129ac6d10c69d3d423727cb9df5d4ab275555d586ae5980f2e6c549bc
https://github.com/aramamer4577-source/skills,aramamer4577-source/skills,skill,389f0ec9f2382a00c6b986f015e3348b4b096b1a8f252d3b320393c9e8b8b37d
https://github.com/arbolescontract/codex-mcp-go,arbolescontract/codex-mcp-go,mcp,8810d98ecffad5fc4e5edaa14f4c39f500fc5e70b6e9951e85b7ca287ce77467
https://github.com/ariefalabbasi/mcp-audit,ariefalabbasi/mcp-audit,mcp,7f48abd078c9c000e039eb4b32fa64658725c966821a9b42997150cf498c4c9b
https://github.com/arkjeetsingh/scrape-rs,arkjeetsingh/scrape-rs,parser,e9d04b73d885aba7c54cca0d3d88662d381753275256dc207af720b5874bfd24
https://github.com/arpan02/pwskills_assignment,arpan02/pwskills_assignment,skill,0c745301ca99632138058e142d417b266253b2c03b04fd1fc03c4cd288d8d9e1
https://github.com/arraycervicalartery576/maoxuan-skill,arraycervicalartery576/maoxuan-skill,skill,65a8c552b88365a0403050bc0d67ce4edae7cfd334f1f6984f6cc392d0cf3192
https://github.com/ary44892/mcp-config-guard,ary44892/mcp-config-guard,mcp,cabead75ac9390231e152644a3e5009d1f5fcfdd67fd55006484ab3580cb6e77
https://github.com/ashu1436/amazon-scraper,ashu1436/amazon-scraper,parser,fb3814616a696cc605dff75739ea7b37769baae3c73b1ae8eb29d35d197cf70b
https://github.com/asiNgjela/claude-codex-mcp-starter,asiNgjela/claude-codex-mcp-starter,mcp,claude,101b8fb43f46b8751d8b4d36cd3dd298ae6b14c80c494234a2e5cc2c1189eecc
https://github.com/astrodragonv/claudecode-rule2hook,astrodragonv/claudecode-rule2hook,claude,6a260876d1a9875b1a2166adb31ddad62658e1796802065749aea5dcb7e2f049
https://github.com/aurearobotic610/Claude-free-api-bot,aurearobotic610/Claude-free-api-bot,claude,304a185a5f12277943c74bb766244ed330eece4faa441b62d7e86816a0ec4d78
https://github.com/bahooo13/partnershipparser,bahooo13/partnershipparser,parser,76907d098995197aff06eb78cff70a194bbebbec029722b0d7b0b8ae0c429870
https://github.com/balazhaa/tavily-mcp-loadbalancer,balazhaa/tavily-mcp-loadbalancer,mcp,79251f2c0f452d5aeb31b3ecd9b83db04c931ce036c34127b9242b6a52821864
https://github.com/bautiroalt/MCP-Server,bautiroalt/MCP-Server,mcp,b0d037f26bf1837e7d70dd97fa539b891d4595516f242ed6513fc5d39905d9a0
https://github.com/beamstar/cheatengine-mcp-bridge,beamstar/cheatengine-mcp-bridge,mcp,191afefda3b7d155ca73770b6490dc791a6448ec3f1358378f1d91f3abf187ee
https://github.com/beardedwheatgrasswalkupapartment951/solana-skills,beardedwheatgrasswalkupapartment951/solana-skills,skill,6bc29ad5357aa28a5c9c3f77f14e11d17cbcc013f08ccbc22f691043e8b197ff
https://github.com/beggarticksarthurtatum121/reddit-skills,beggarticksarthurtatum121/reddit-skills,skill,9040f96d170aa7fab7ffba5e1eb00ce2a1834c6f33016c4513a16641f7376124
https://github.com/being-gojo/openclaw-agents,being-gojo/openclaw-agents,openclaw,adaf21456217fffdbc7b96327b6561b3b03959354dacbc4e14dd4d8a9722fb58
https://github.com/bigboskuai-prog/mece-skill,bigboskuai-prog/mece-skill,skill,b599a2061ed48d0c840de249e6f0ac959588978177482830f5bcad7d98f71757
https://github.com/bigcola2020/openclaw-jarvis-memory,bigcola2020/openclaw-jarvis-memory,openclaw,6c9751aec4bea064136a22ad7a77e0febfd426d0c89476adff08c52c03691495
https://github.com/bioeu/Agentic-MCP-Skill,bioeu/Agentic-MCP-Skill,skill,mcp,a810c8ccd29498a9cf00fad0a4a2622a8d8635464154f42fbb950710b162ce80
https://github.com/bklamheem/chrome-devtools-mcp,bklamheem/chrome-devtools-mcp,mcp,5b1641e0f6ab4e6f3b6ec3b295f87ee79f8f1c352032c0b68faaa6376a5f275d
https://github.com/blindfold-lordstable148/unity-shader-agent-skills,blindfold-lordstable148/unity-shader-agent-skills,skill,f7f7b6abf5cf51ecd98b4ac08761cac0931de83c2fee31550b8eed8d77adac46
https://github.com/blindlove200/sub-agents-skills,blindlove200/sub-agents-skills,skill,e656490c955f2ceac6622513b3ad7a41acd630f2b8a4b5db2b35b960eeac7a9a
https://github.com/blinnieinfertile577/skill-harness,blinnieinfertile577/skill-harness,skill,d795b857d05af626fd8ed6e3c21152291668e81e3def7851bc7fc15fbd97f45e
https://github.com/bridgettmirthful637/librecrawl-mcp,bridgettmirthful637/librecrawl-mcp,mcp,40c94a7df5a45db8abe06d8b846190facaf925614c0c6f81487a2f964fc88481
https://github.com/brockman06/vercel-github-actions-deploy-skills,brockman06/vercel-github-actions-deploy-skills,skill,187e933a855a0d45a782326fb3188471ed1b5ae64e52d69f22d209ec63b887fb
